cust_id,cust name,policy number,DOA,DOB,sex,region,charges
591937,Ishaan Sharma,96205456468019 ,28/06/1965,13/07/1988,male,southeast,11884.04858
185369,Sarika Reddy,93449414585688 ,15/06/1983,11/1/1992,male,northwest,4454.40265
994822,Rohan Jain,90825926758109 ,20/06/1991,10/1/1961,male,northwest,5855.9025
451345,Shubham Kapoor,91209504617435 ,15/01/1971,26/12/1997,male,southwest,4076.497
615031,Jaya Sharma,94319177403124 ,10/12/1991,3/10/1965,female,northwest,15019.76005
377542,Karan Gupta,90539944289949 ,29/03/1988,20/08/1985,female,southwest,19023.26
461259,Arjun Sharma,91961362409765 ,19/01/1965,21/09/1958,male,northeast,10796.35025
515736,Ayush Mehta,92735585894328 ,3/11/1955,7/8/1989,male,northwest,11353.2276
477104,Riya Desai,90916808607190 ,12/2/1975,6/3/1972,male,southeast,9748.9106
863469,Roshni Mehta,99100358176546 ,15/03/1984,29/10/1983,male,southwest,10577.087
959383,Sameer Singh,91728088050430 ,12/2/1994,27/03/1970,male,southeast,41676.0811
152110,Gaurav Singh,90516999224871 ,30/11/1958,1/10/1972,female,northeast,11286.5387
639756,Sameer Singh,93714920683822 ,23/06/1968,7/1/1968,male,southwest,3591.48
897292,Rajesh Gupta,93145899093958 ,14/09/1976,27/01/1968,female,northwest,33907.548
991650,Akanksha Singh,91601105574190 ,13/11/1977,5/3/1952,female,southwest,11299.343
195386,Mohan Kumar,94210927185745 ,9/1/1961,1/6/1998,female,northeast,4561.1885
113162,Lakshmi Iyer,92842300515233 ,13/04/2000,19/10/1986,female,northeast,44641.1974
524847,Ishaan Kapoor,92393811102520 ,10/7/1958,1/2/1969,male,southeast,1674.6323
940963,Arjun Desai,94909787325324 ,5/8/1994,21/01/1950,female,northeast,23045.56616
881576,Sneha Iyer,97914759299301 ,17/08/1997,10/1/1974,female,southeast,3227.1211
736689,Ankit Chauhan,97148083221098 ,25/01/1984,12/8/1983,female,northeast,16776.30405
980743,Neha Sharma,90389443621820 ,1/9/1959,24/03/1975,male,southwest,11253.421
842769,Neelam Sharma,97020385028594 ,19/09/1957,20/07/1957,male,southeast,3471.4096
144155,Ankit Chauhan,94876498225184 ,19/05/1986,12/8/1959,male,southeast,11363.2832
477019,Rahul Sharma,90732972542727 ,13/02/1980,23/08/1963,male,southwest,20420.60465
912296,Ajay Sharma,92644818939231 ,27/07/1999,27/02/1950,female,southeast,10338.9316
153532,Karan Gupta,99396477749631 ,3/9/1993,24/01/1956,female,northwest,8988.15875
701077,Krishna Chauhan,98861201744030 ,29/10/1995,6/12/2000,female,northwest,10493.9458
731158,Ajay Kumar,97879291660714 ,10/1/1996,3/2/1983,male,southwest,2904.088
392613,Harshita Singh,90749614553446 ,3/1/1965,12/3/1977,male,southeast,8605.3615
150403,Uma Patel,93307212123167 ,16/04/1972,13/12/1958,female,northeast,11512.405
615811,Krishna Rao,96297139852489 ,20/08/1979,18/07/1999,male,southeast,41949.2441
234375,Ananya Patel,90194250758175 ,10/7/1968,4/2/1995,female,southeast,24180.9335
338755,Mohan Kumar,97436566570164 ,17/05/1999,28/01/1992,female,northwest,5312.16985
829077,Deepika Iyer,97953060262627 ,29/05/1995,28/03/1986,male,northeast,2396.0959
515361,Ajay Sharma,92820755853747 ,29/10/1979,19/12/1978,male,southeast,10807.4863
469640,Sakshi Patel,96424642632825 ,18/07/1989,23/02/1990,male,northeast,9222.4026
530832,Karan Kumar,92851414759543 ,18/01/1982,14/02/1983,male,southeast,36124.5737
872671,Sameer Singh,92063987435196 ,29/09/1976,12/9/1954,male,southeast,38282.7495
449918,Sandeep Verma,99102494798899 ,30/05/1996,27/04/1958,female,northwest,5693.4305
891641,Jaya Patel,90891972682945 ,18/09/1971,11/1/1977,female,southwest,34166.273
891511,Gaurav Joshi,94487982823756 ,3/10/1959,19/01/1969,male,southeast,8347.1643
552490,Krishna Rao,93947666042095 ,21/04/1979,5/6/1995,female,northwest,46661.4424
276304,Lakshmi Sharma,98279440108717 ,27/10/1954,3/2/1990,female,northeast,18903.49141
593043,Yogesh Mehta,96292256337573 ,5/4/1978,12/6/1951,female,northeast,40904.1995
486152,Ankit Chauhan,93037713747266 ,18/05/1954,14/04/1981,female,northwest,14254.6082
933994,Santosh Sharma,91719877465871 ,31/03/1972,5/12/1970,male,southwest,10214.636
472359,Pooja Agarwal,98439180660929 ,28/04/1963,9/9/1987,female,southeast,5836.5204
692076,Harshita Singh,95117904129869 ,28/09/1985,25/03/1970,male,southwest,14358.36437
689237,Disha Trivedi,96481618047467 ,24/05/1958,7/3/2000,female,southwest,1728.897
262688,Dhruv Shah,92585057842564 ,2/2/1960,18/04/1967,female,southeast,8582.3023
768651,Shalini Patel,91005779604358 ,5/11/1969,13/01/1952,male,southwest,3693.428
744334,Sneha Iyer,91556668917859 ,13/03/1990,2/4/1972,male,northeast,20709.02034
687396,Vikas Verma,91095590643251 ,11/7/1985,4/8/1960,female,northwest,9991.03765
328367,Vidya Reddy,99380880225049 ,7/6/1969,10/2/1987,male,northwest,19673.33573
534862,Gaurav Joshi,95545101936271 ,11/10/1966,10/2/1971,female,northwest,11085.5868
300351,Ankit Jain,95510966748067 ,23/10/1967,15/10/1976,female,southwest,7623.518
836793,Roshni Mehta,93656551698198 ,24/02/1967,18/03/1971,female,northwest,3176.2877
367374,Roshni Mehta,96027041306207 ,12/5/1996,15/08/1985,male,southeast,3704.3545
634896,Krishna Chauhan,93357638044438 ,9/6/1968,15/12/1998,female,northwest,36898.73308
538853,Pranav Singh,90967826278446 ,19/12/1979,21/12/1970,male,southeast,9048.0273
887759,Nisha Reddy,96042389140384 ,14/04/1956,14/08/1987,female,southwest,7954.517
228976,Ayush Mehta,96519013409437 ,8/5/1984,25/02/1978,female,southeast,27117.99378
497454,Deepika Das,92682929803508 ,27/07/1983,17/04/1977,male,southeast,6338.0756
910081,Shashank Singh,97440009357244 ,22/06/1971,22/04/1954,male,southwest,9630.397
548952,Disha Gupta,92020089307721 ,12/10/1966,13/06/1984,male,northwest,11289.10925
184095,Aditi Jain,93005714938879 ,17/06/1976,23/01/1966,male,southwest,52590.82939
339548,Kirti Singh,96301066006113 ,2/10/1960,26/07/1963,female,northwest,2261.5688
654590,Yogesh Mehta,91650760006299 ,17/02/1990,9/7/1995,male,southwest,10791.96
193317,Anushka Jain,96369956495661 ,11/7/1972,20/01/1965,male,southwest,5979.731
754846,Neha Verma,98081666054180 ,5/12/1974,8/12/1981,female,northeast,2203.73595
836747,Vishal Kapoor,93118391784318 ,3/4/1993,19/01/1951,female,northwest,12235.8392
191113,Sandeep Verma,95169822153881 ,10/8/1997,11/9/1997,female,southeast,40941.2854
156757,Shreya Jain,95579335780981 ,21/12/1952,2/11/1998,female,northwest,5630.45785
272258,Vinayak Das,96929473350772 ,7/2/1984,26/06/1968,female,northwest,11015.1747
767961,Harshita Verma,90861205527315 ,26/11/1958,11/10/1973,female,northeast,7228.21565
707002,Krishna Chauhan,97098744003019 ,16/04/1981,27/04/1979,male,southeast,39722.7462
265626,Srinivasan Kumar,95368439345983 ,12/5/1987,18/09/1956,female,northwest,14426.07385
468364,Pradeep Verma,97029320647365 ,21/08/1958,22/05/1965,female,northeast,2459.7201
860260,Aruna Reddy,90101429199548 ,23/09/1990,21/08/1984,female,southwest,3989.841
910503,Neha Verma,92229755090645 ,23/11/1984,26/02/1974,female,northwest,7727.2532
526466,Mohan Singh,91143806605633 ,21/11/1994,30/05/1962,male,southeast,5124.1887
437958,Sameer Singh,92354056347020 ,19/02/1957,29/04/1988,male,southeast,18963.17192
719781,Sachin Kumar,98898287525573 ,4/8/1964,13/01/1989,female,northeast,2200.83085
868543,Tanya Joshi,95617178583042 ,5/8/1985,8/6/1970,female,northwest,7153.5539
417568,Gaurav Joshi,92450427205458 ,8/11/1978,29/12/1984,female,northeast,5227.98875
421562,Vidya Reddy,90448506197454 ,8/1/1980,26/05/1962,male,southeast,10982.5013
672386,Ankit Jain,96476177536174 ,29/11/1985,8/10/1992,female,southwest,4529.477
993114,Harshita Verma,96414709700125 ,27/05/1963,7/4/1965,male,southwest,4670.64
255022,Aditi Gupta,93183828569132 ,30/04/1975,25/07/1954,female,northwest,6112.35295
163072,Ishaan Kapoor,90260390586752 ,7/11/1964,19/04/1994,male,northeast,17178.6824
634572,Arjun Desai,98313556322048 ,7/1/1994,13/09/1981,female,southwest,22478.6
831088,Harshita Verma,97738276726639 ,21/11/1983,31/05/1961,female,southeast,11093.6229
837682,Himanshu Verma,96286803303719 ,25/03/1989,12/8/2000,male,northwest,6457.8434
222234,Sneha Iyer,97634863224938 ,19/12/1971,18/02/1982,male,northwest,4433.9159
770308,Vikas Verma,95673018239462 ,2/9/1977,13/08/1973,female,southwest,2154.361
447342,Pranav Singh,94589294403205 ,25/11/1953,1/7/1971,female,northwest,23887.6627
571141,Neelam Sharma,96254028748895 ,30/11/1958,19/12/1998,female,southwest,6496.886
496912,Rajesh Gupta,97232364386189 ,17/02/1986,14/02/1992,female,northeast,2899.48935
718333,Dhruv Mehta,95673290424890 ,14/05/1962,13/11/1995,male,southeast,19350.3689
708279,Maya Singh,98925318158132 ,4/2/1987,18/02/1957,female,northeast,7650.77375
999414,Mohan Kumar,99141717216897 ,11/1/1997,19/01/1962,female,northwest,2850.68375
247617,Dhruv Shah,91688901693128 ,3/1/1994,17/06/1962,female,southwest,2632.992
740592,Jaya Sharma,90072746921362 ,14/06/1977,17/08/1991,female,northeast,9447.3824
957091,Disha Gupta,94192934866321 ,18/02/1996,18/11/1993,female,southeast,18328.2381
311550,Anushka Jain,93586352880325 ,18/04/1957,28/11/1996,male,northeast,8603.8234
392591,Maya Singh,95894637381149 ,5/7/1968,2/12/1951,male,northwest,37465.34375
314471,Lakshmi Sharma,92914366962579 ,27/12/1999,9/3/1983,female,northwest,13844.7972
448554,Sachin Kumar,90648272729663 ,30/12/1978,3/10/1977,female,northeast,21771.3423
357379,Rohan Jain,99007063824586 ,2/3/1972,28/12/1996,female,southwest,13126.67745
473565,Anushka Singh,91783913287988 ,20/10/1986,24/12/1963,female,northwest,5327.40025
300277,Shubham Kapoor,90057788576416 ,10/1/1994,22/07/1970,female,northeast,13725.47184
463260,Pranav Singh,91485241647425 ,16/09/1969,9/4/1971,female,northeast,13019.16105
772705,Shreya Jain,92591883546257 ,14/12/1970,5/12/1976,female,northwest,8671.19125
286289,Jaya Patel,91987852639511 ,24/12/1996,31/10/1988,female,northwest,4134.08245
275893,Pooja Agarwal,97177737971933 ,10/9/1962,22/11/1975,female,northwest,18838.70366
827473,Jaya Sharma,98998726146465 ,23/04/1993,17/01/1980,female,northwest,33307.5508
608300,Lakshmi Iyer,97327637083427 ,13/06/1998,2/1/1977,male,southeast,5699.8375
658271,Aditi Jain,95240005326930 ,28/07/1985,4/4/1995,male,northwest,6393.60345
460671,Pooja Agarwal,94304476583425 ,7/2/1972,23/01/1966,female,southwest,4934.705
842491,Anushka Singh,98263274649455 ,14/08/1952,13/09/1997,male,northwest,6198.7518
840957,Arjun Sharma,95552927197276 ,1/3/1985,29/08/1958,male,northwest,8733.22925
406232,Aditi Gupta,91741255914110 ,9/9/1989,3/8/1954,male,northwest,2055.3249
974697,Ananya Patel,90609764336535 ,9/11/1950,14/07/1954,male,northeast,9964.06
603016,Akanksha Patel,96469175211879 ,23/06/1977,7/6/1953,female,southeast,18223.4512
925782,Shreya Jain,94162686772397 ,7/8/1969,17/11/1957,male,northwest,5116.5004
755143,Yogesh Mehta,96186935442432 ,12/6/1982,3/8/1973,female,southwest,36910.60803
850489,Lakshmi Iyer,98840964722208 ,2/9/1998,7/10/1969,male,southwest,38415.474
448776,Shivam Trivedi,99006345815080 ,8/11/1982,24/02/1983,female,northeast,20296.86345
972062,Harshita Singh,93135346090860 ,7/6/1976,4/7/1999,male,southwest,12347.172
856437,Aruna Reddy,99267111337427 ,6/9/1988,7/8/1993,male,northwest,5373.36425
566778,Ayush Verma,92638266498056 ,5/4/1991,29/12/1982,male,southeast,23563.01618
501704,Tanya Joshi,94797846072615 ,23/06/1973,8/2/1971,male,northeast,1702.4553
627305,Arjun Desai,90705927131773 ,4/7/1997,26/08/1994,female,southwest,10806.839
995195,Karan Gupta,91131765505847 ,31/07/1999,16/04/1987,female,northwest,3956.07145
258612,Shashank Singh,95636527904976 ,28/01/1970,11/9/1998,male,northeast,12890.05765
988356,Riya Desai,98118776582443 ,14/06/1967,6/7/1964,male,southeast,5415.6612
176924,Karan Gupta,93165886871079 ,14/04/1977,28/11/1968,male,southeast,4058.1161
965865,Karan Gupta,92234332625935 ,21/03/1993,16/02/1977,female,southwest,41661.602
203787,Mohan Kumar,90985062974009 ,4/2/1994,3/6/1984,female,northwest,7537.1639
506113,Sandeep Verma,93507855006169 ,5/7/1998,12/7/1955,female,northeast,4718.20355
936842,Rohan Jain,97274380438794 ,23/09/1957,22/04/1971,male,southeast,6593.5083
666483,Rohan Jain,98928139514957 ,1/5/1971,20/03/1968,male,southeast,8442.667
730998,Shikha Gupta,90218156362363 ,18/01/1986,10/10/1963,female,southeast,26125.67477
162413,Ankit Jain,99979821513403 ,2/9/1962,14/03/1972,male,northeast,6858.4796
808591,Arjun Sharma,99245115859826 ,2/8/1995,2/11/1968,female,southeast,4795.6568
863031,Maya Singh,94496702074911 ,9/11/1989,7/10/1994,male,northeast,6640.54485
952106,Gaurav Singh,99924115866813 ,18/12/1952,13/02/1964,male,southeast,7162.0122
493947,Himanshu Verma,92677773405666 ,24/07/1953,23/11/1961,male,southeast,10594.2257
523475,Pooja Agarwal,98121789054010 ,14/06/1984,1/1/1970,male,northeast,11938.25595
990304,Amit Kumar,99830264835057 ,20/06/1993,1/6/1995,male,northwest,60021.39897
673655,Rajesh Gupta,99978727762034 ,1/1/1969,24/10/2000,female,southwest,20167.33603
871162,Sachin Kumar,92256473459286 ,20/09/1977,16/04/1983,female,northwest,12479.70895
500432,Manish Kumar,94402301679852 ,14/07/1962,26/07/1984,male,southwest,11345.519
953325,Sameer Singh,90387737686222 ,26/06/1981,7/12/1969,female,southeast,8515.7587
531999,Vidya Reddy,95846647655552 ,7/6/1976,18/06/1985,male,northwest,2699.56835
486735,Suman Mehta,95213323185705 ,28/01/1989,23/05/1973,female,northeast,14449.8544
349538,Shreya Jain,97664386415401 ,6/10/1986,25/04/1987,female,northwest,12224.35085
880127,Aruna Reddy,91347854710216 ,10/2/1967,7/12/1974,male,northeast,6985.50695
206942,Gaurav Singh,96824343405809 ,24/02/1959,23/07/1971,female,southeast,3238.4357
512148,Santosh Sharma,97140136290407 ,11/4/1979,26/03/1977,male,southeast,47269.854
184236,Mohan Kumar,98171848408423 ,15/05/1999,12/2/1977,male,southeast,49577.6624
915418,Yash Singh,90451258557155 ,16/02/1961,24/01/1964,female,northwest,4296.2712
538536,Disha Gupta,91855885857275 ,29/08/1996,29/07/1987,female,southeast,3171.6149
972851,Sandeep Verma,92248638580798 ,31/08/1957,24/06/1953,male,southeast,1135.9407
128092,Sarika Reddy,96666161427597 ,19/02/1964,3/5/1952,male,southwest,5615.369
284004,Yogesh Mehta,97572065515533 ,8/4/1958,6/5/1994,female,southwest,9101.798
468730,Jaya Patel,97080928727919 ,3/11/1952,8/10/1982,male,southwest,6059.173
539920,Deepika Das,97716603095447 ,30/10/1980,17/05/1966,female,southeast,1633.9618
309109,Ankit Jain,99679706504101 ,29/12/1993,22/02/1992,male,northeast,37607.5277
643893,Santosh Sharma,99585416665161 ,6/5/1961,8/2/1993,male,northeast,18648.4217
194769,Varun Gupta,96832537959285 ,21/01/1977,12/10/1958,male,southwest,1241.565
238231,Rajesh Gupta,93806037265615 ,2/5/2000,29/12/1998,male,southwest,16232.847
798675,Neelam Sharma,99636735845766 ,19/10/1977,29/10/1960,female,southwest,15828.82173
966553,Aditi Gupta,96916307127869 ,1/3/1957,10/1/1951,female,southeast,4415.1588
160662,Deepika Das,97584699425751 ,13/03/1988,17/01/1954,female,southwest,6474.013
376926,Shubham Kapoor,90824722698203 ,25/02/1980,23/03/1953,female,northwest,11436.73815
368359,Ayush Verma,97635658316637 ,28/10/1967,4/9/1975,female,northwest,11305.93455
298867,Vidya Reddy,96680982837754 ,7/6/1964,2/2/1975,male,northwest,30063.58055
920567,Ajay Sharma,90986408837348 ,26/07/1957,1/7/1957,female,northeast,10197.7722
587395,Deepika Iyer,96093173767791 ,8/12/1972,17/08/1981,female,northeast,4544.2348
385747,Maya Patel,99495844166792 ,27/09/1979,21/02/1956,male,southwest,3277.161
211240,Sangita Das,90754932431044 ,1/12/1952,17/03/1973,female,southeast,6770.1925
957861,Sangita Das,98239750805165 ,24/10/1967,16/10/1952,female,southwest,7337.748
674015,Arjun Desai,99802222571851 ,15/09/1982,1/12/1970,female,northeast,10370.91255
476822,Sangita Das,90430839404729 ,2/11/1970,14/04/2000,male,southeast,26926.5144
620409,Santosh Sharma,93674710160051 ,21/08/1967,30/04/1970,female,southwest,10704.47
356075,Neelam Sharma,98343508314706 ,26/06/1967,27/01/1964,male,northeast,34254.05335
863457,Krishna Chauhan,97212400364403 ,1/5/1988,12/2/1955,female,southwest,1880.487
276261,Harshita Singh,91019960154040 ,11/7/1957,28/02/1951,male,southwest,8615.3
556036,Ayush Verma,91472083679997 ,5/7/1955,13/02/1964,male,northwest,3292.52985
119418,Ajay Sharma,90407469276397 ,16/04/1951,8/12/1973,female,northwest,3021.80915
651040,Shivam Trivedi,98653933668851 ,6/10/1951,15/12/1998,male,southeast,14478.33015
680918,Pranav Singh,92954622252715 ,18/06/1989,30/10/1968,male,southeast,4747.0529
328645,Yash Singh,97903628200534 ,25/11/1992,4/2/1988,male,southeast,17043.3414
405770,Nisha Reddy,95051783682280 ,13/01/1962,10/7/1959,male,southwest,10959.33
801697,Krishna Chauhan,97668722794317 ,16/09/1957,4/2/1956,female,northeast,2741.948
525150,Maya Singh,96147134616180 ,28/12/1978,4/2/1956,female,northwest,4357.04365
394687,Mohan Kumar,96770477320639 ,6/10/1964,24/02/1993,male,northeast,22462.04375
830916,Shubham Kapoor,97401711225606 ,20/10/1992,29/05/1995,female,northwest,4189.1131
892209,Sneha Iyer,91536533664562 ,11/8/1982,20/04/1974,female,southeast,8283.6807
494367,Mohan Singh,95743394949654 ,15/06/1995,6/2/1951,female,northwest,24535.69855
430219,Santosh Sharma,91400455473510 ,1/12/1993,31/07/1990,female,northeast,14283.4594
660198,Ajay Kumar,96760028638677 ,23/02/1991,16/10/1980,male,southeast,1720.3537
731717,Dhruv Shah,95857895626790 ,8/8/1969,5/10/1977,male,southwest,47403.88
820416,Dhruv Shah,99401745136993 ,15/03/1974,27/03/1975,female,northeast,8534.6718
654649,Yash Singh,93275038730935 ,13/11/1977,4/6/1968,female,northeast,3732.6251
171299,Ajay Kumar,93886400463971 ,19/08/1969,26/04/1983,female,southwest,5472.449
269166,Anushka Jain,94931727710781 ,1/2/1995,7/3/1959,male,southwest,38344.566
484398,Pooja Agarwal,93706262640654 ,30/03/1988,14/08/1959,male,southeast,7147.4728
432968,Aruna Reddy,96887241260773 ,17/01/1975,22/01/1953,female,northeast,7133.9025
805012,Rohan Jain,91015799424522 ,30/07/1951,26/10/1986,male,southwest,34828.654
395031,Ananya Chauhan,99365987475396 ,27/07/1963,18/09/1980,male,southeast,1515.3449
686112,Roshni Mehta,98374998595319 ,18/08/1974,18/08/1963,male,northwest,9301.89355
272405,Jaya Patel,92071470282524 ,2/8/1992,30/11/1952,male,northeast,11931.12525
549994,Shashank Singh,99768884822970 ,18/04/1970,25/07/1977,male,southwest,1964.78
728374,Sarika Reddy,91402799040249 ,18/04/1968,2/4/1996,male,northeast,1708.92575
761552,Ayush Verma,91264300735951 ,15/08/1959,16/07/1968,female,southeast,4340.4409
532077,Disha Gupta,93640772104310 ,2/12/1986,17/07/1959,male,northwest,5261.46945
358035,Yogesh Mehta,95119322693920 ,15/12/1992,30/03/1951,female,northwest,2710.82855
696264,Disha Trivedi,90856876628975 ,30/03/1969,12/2/1960,male,southeast,62592.87309
584947,Amit Kumar,97838792589135 ,1/4/1989,13/11/1992,male,northwest,46718.16325
179448,Rajesh Gupta,96844796503065 ,17/09/1987,27/01/1956,female,southwest,3208.787
274199,Ajay Sharma,96355853947225 ,12/9/1991,23/01/1980,male,southwest,37829.7242
413332,Deepika Das,97004996673091 ,1/12/1993,1/12/1986,male,northeast,21259.37795
720275,Yogesh Mehta,90296575945033 ,1/10/1956,8/12/1994,female,southeast,2464.6188
911385,Ananya Chauhan,95772728571087 ,1/3/1952,23/09/1979,female,northeast,16115.3045
756816,Dhruv Mehta,93112819342323 ,20/05/1985,17/10/1986,male,northwest,21472.4788
146872,Varun Gupta,96576348963673 ,15/11/1967,3/2/1983,female,southwest,33900.653
